ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region2,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,ESP,Spain,Elda,11.5361275,2015,1 Suburban-Background,Measured,9.28913813,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.45472222,-0.80333333,55575,High income,Eur_HI,2018,1 old database,0.966894977,0.966894977,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Elda,12.67628695,2016,1 Suburban-Background,Measured,6.79385086,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],38.45472222,-0.80333333,55575,High income,Eur_HI,2018,1 old database,0.966416211,0.966416211,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Els Monjos,23.34294871,2012,1 Suburban-Industrial,Measured,11.98690142,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.32051616,1.664199192,23822,High income,Eur_HI,2018,1 calculated,0.852459016,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,ESP,Spain,Els Monjos,18.76666666,2013,1 Suburban-Industrial,Measured,9.636922309,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.32051616,1.664199192,23822,High income,Eur_HI,2018,1 calculated,0.821917808,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Els Monjos,20.67218543,2014,1 Suburban-Industrial,Measured,10.61543046,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.32051616,1.664199192,23822,High income,Eur_HI,2018,1 calculated,0.82739726,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,ESP,Spain,Els Torms,14.46153846,2012,1 Rural-Background,Measured,7.426184156,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.39389,0.73472,168,High income,Eur_HI,2018,1 manual,0.887978142,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Els Torms,11.37048192,2013,1 Rural-Background,Measured,6.19230769,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.39389,0.73472,168,High income,Eur_HI,2018,1 manual,0.909589041,0.854794521,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Els Torms,13.00283286,2014,1 Rural-Background,Measured,7.35777126,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.39389,0.73472,168,High income,Eur_HI,2018,1 manual,0.989041096,0.953424658,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Els Torms,14.28160919,2015,1 Rural-Background,Measured,8.33522727,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.39389,0.73472,168,High income,Eur_HI,2018,1 manual,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Els Torms,12.00574712,2016,1 Rural-Background,Measured,6.19393939,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],41.39389,0.73472,168,High income,Eur_HI,2018,1 manual,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Eltziego,11.89025279,2013,1 Suburban-Traffic,Measured,6.105796221,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.51833333,-2.61944444,23822,High income,Eur_HI,2018,1 calculated,1,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Eltziego,12.14682539,2014,1 Suburban-Traffic,Measured,6.237549519,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.51833333,-2.61944444,23822,High income,Eur_HI,2018,1 calculated,0.949315069,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Eltziego,12.05068965,2015,1 Suburban-Traffic,Measured,6.188182592,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.51833333,-2.61944444,23822,High income,Eur_HI,2018,1 calculated,0.993150685,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Eltziego,10.83166239,2016,1 Suburban-Traffic,Measured,5.56219657,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],42.51833333,-2.61944444,23822,High income,Eur_HI,2018,1 calculated,0.97654827,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Erandio,19.82958083,2015,1 Urban-Traffic,Measured,10.61309743,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.30277777,-2.97722222,24369,High income,Eur_HI,2018,1 manual,0.953196347,0.929109589,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,ESP,Spain,Erandio,18.89453587,2016,1 Urban-Traffic,Measured,9.68736767,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.30277777,-2.97722222,24369,High income,Eur_HI,2018,1 manual,0.864640255,0.967896175,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Estacion Ferrea,19.25706214,2013,1 Suburban-Industrial,Measured,9.888746633,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],36.21204,-5.43027,23822,High income,Eur_HI,2018,1 calculated,0.969863014,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Estacion Ferrea,21.67365269,2014,1 Suburban-Industrial,Measured,11.12969665,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],36.21204,-5.43027,23822,High income,Eur_HI,2018,1 calculated,0.915068493,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,ESP,Spain,Estacion Ferrea,21.45171339,2015,1 Suburban-Industrial,Measured,11.015728,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],36.21204,-5.43027,23822,High income,Eur_HI,2018,1 calculated,0.879452055,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,ESP,Spain,Ferrol,18.69266416,2013,"1 Suburban-Background, 1 Urban-Background",Measured,9.598921083,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.48666666,-8.245833325,81687,High income,Eur_HI,2018,2 old database,0.870890411,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Ferrol,17.78354346,2014,"1 Suburban-Background, 1 Urban-Background",Measured,9.132076027,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.48666666,-8.245833325,81687,High income,Eur_HI,2018,2 old database,0.863413242,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Ferrol,15.65264848,2015,"1 Suburban-Background, 1 Urban-Background",Measured,8.037834319,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.48666666,-8.245833325,81687,High income,Eur_HI,2018,2 old database,0.987728311,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Ferrol,14.5976986,2016,"1 Suburban-Background, 1 Urban-Background",Measured,6.69486404,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],43.48666666,-8.245833325,81687,High income,Eur_HI,2018,2 old database,0.984972678,0.979735883,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Fortelasa De Isabel Ii,19.21238938,2012,1 Rural-Background,Measured,9.865806602,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],39.87528,4.31639,23822,High income,Eur_HI,2018,1 calculated,0.926229508,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Fortelasa De Isabel Ii,17.35380116,2013,1 Rural-Background,Measured,5.79879879,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],39.87528,4.31639,23822,High income,Eur_HI,2018,1 calculated,0.936986301,0.912328767,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Fortelasa De Isabel Ii,18.64,2014,1 Rural-Background,Measured,6.21084337,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],39.87528,4.31639,23822,High income,Eur_HI,2018,1 calculated,0.975342466,0.953424658,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Fortelasa De Isabel Ii,17.99406528,2015,1 Rural-Background,Measured,7.03514376,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],39.87528,4.31639,23822,High income,Eur_HI,2018,1 calculated,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Fortelasa De Isabel Ii,15.67711598,2016,1 Rural-Background,Measured,5.659375,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],39.87528,4.31639,23822,High income,Eur_HI,2018,1 calculated,0.8715847,0.87431694,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,ESP,Spain,Foz Calanda,10.41981818,2013,1 Rural-Background,Measured,5.350709324,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.94667,-0.29083,284,High income,Eur_HI,2018,1 manual,0.966894977,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Foz Calanda,14.35610019,2014,1 Rural-Background,Measured,7.372040262,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.94667,-0.29083,284,High income,Eur_HI,2018,1 manual,0.993493151,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Foz Calanda,13.04166666,2015,1 Rural-Background,Measured,6.697061906,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.94667,-0.29083,284,High income,Eur_HI,2018,1 manual,0.789041096,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,ESP,Spain,Foz Calanda,9.568565514,2016,1 Rural-Background,Converted,4.91358024,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.94667,-0.29083,284,High income,Eur_HI,2018,1 manual,NA,0.885245902,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,<10,green,<20,green
NA,ESP,Spain,Fuenlabrada,18.43099495,2013,1 Urban-Industrial,Measured,9.464550612,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],40.28111,-3.80167,195864,High income,Eur_HI,2018,1 old database,0.995890411,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
